Rent,Size,BHK,Bathroom,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai
25000,1000,3,1,False,False,True,False,False,False,False,True,False
2200,700,1,1,False,False,True,False,False,False,False,True,False
3300,175,1,1,False,False,True,False,False,False,False,True,False
5000,450,1,1,False,True,False,False,False,False,False,True,False
60000,1700,3,3,False,True,False,False,False,False,False,True,False
6000,425,2,1,False,False,True,False,False,False,False,True,False
7000,900,3,3,False,True,False,False,False,False,False,True,False
5000,400,1,1,False,False,True,False,False,False,False,True,False
11000,600,2,1,False,False,True,False,False,False,False,True,False
10000,721,2,2,True,False,False,False,False,False,False,True,False
22000,1150,3,2,False,False,True,False,False,False,False,True,False
65000,2210,3,3,False,False,True,False,False,False,False,True,False
7500,675,2,1,False,False,True,False,False,False,False,True,False
45000,1320,2,2,True,False,False,False,False,False,False,True,False
5000,250,1,1,False,False,True,False,False,False,False,True,False
12000,720,2,2,False,False,True,False,False,False,False,True,False
25000,1880,5,2,False,False,True,False,False,False,False,True,False
18000,850,3,3,False,True,False,False,False,False,False,True,False
25000,1050,2,2,False,False,True,False,False,False,False,True,False
25000,320,1,1,False,True,False,False,False,False,False,False,True
70000,750,2,2,True,False,False,False,False,False,False,False,True
45000,450,1,1,True,False,False,False,False,False,False,False,True
75000,1100,3,3,False,False,True,False,False,False,False,False,True
14000,640,1,1,True,False,False,False,False,False,False,False,True
60000,650,1,1,False,False,True,False,False,False,False,False,True
160000,800,2,2,False,False,True,False,False,False,False,False,True
300000,1600,4,5,False,True,False,False,False,False,False,False,True
22000,460,1,1,False,False,True,False,False,False,False,False,True
130000,1650,4,4,False,True,False,False,False,False,False,False,True
33000,480,1,2,False,True,False,False,False,False,False,False,True
32000,500,1,2,True,False,False,False,False,False,False,False,True
30000,490,1,2,False,True,False,False,False,False,False,False,True
49000,620,1,1,True,False,False,False,False,False,False,False,True
28000,518,2,2,False,True,False,False,False,False,False,False,True
33500,700,2,2,False,True,False,False,False,False,False,False,True
85000,777,2,2,False,True,False,False,False,False,False,False,True
35000,650,2,2,False,False,True,False,False,False,False,False,True
270000,1800,3,4,False,True,False,False,False,False,False,False,True
400000,2308,5,5,True,False,False,False,False,False,False,False,True
21000,425,1,2,False,False,True,False,False,False,False,False,True
150000,890,2,2,False,False,True,False,False,False,False,False,True
22000,270,1,1,False,False,True,False,False,False,False,False,True
100000,850,2,2,False,True,False,False,False,False,False,False,True
60000,888,2,2,False,True,False,False,False,False,False,False,True
8000,650,2,2,False,True,False,False,False,False,False,False,True
20000,275,1,1,False,False,True,False,False,False,False,False,True
20000,700,2,2,False,True,False,False,False,False,False,False,True
25000,375,1,1,False,False,True,False,False,False,False,False,True
14000,424,1,1,False,True,False,False,False,False,False,False,True
19411,400,1,2,True,False,False,False,False,False,False,False,True
23000,450,1,1,True,False,False,False,False,False,False,False,True
190000,2079,4,5,False,True,False,False,False,False,False,False,True
32000,586,2,1,False,True,False,False,False,False,False,False,True
68000,610,2,2,True,False,False,False,False,False,False,False,True
30000,488,1,2,False,True,False,False,False,False,False,False,True
110000,1200,3,3,False,True,False,False,False,False,False,False,True
44000,722,2,2,False,True,False,False,False,False,False,False,True
20000,450,1,1,False,False,True,False,False,False,False,False,True
25000,500,1,2,False,True,False,False,False,False,False,False,True
40000,680,2,2,True,False,False,False,False,False,False,False,True
43000,1150,2,2,False,False,True,False,False,False,False,False,True
44000,830,2,2,True,False,False,False,False,False,False,False,True
75000,550,1,1,True,False,False,False,False,False,False,False,True
32000,470,1,2,False,True,False,False,False,False,False,False,True
16000,410,1,2,False,True,False,False,False,False,False,False,True
65000,710,2,2,False,True,False,False,False,False,False,False,True
45000,750,2,2,False,True,False,False,False,False,False,False,True
57000,800,2,2,False,False,True,False,False,False,False,False,True
27000,435,1,2,False,False,True,False,False,False,False,False,True
57000,500,1,1,False,True,False,False,False,False,False,False,True
55000,800,2,2,True,False,False,False,False,False,False,False,True
40000,540,1,2,False,True,False,False,False,False,False,False,True
95000,1050,2,2,False,False,True,False,False,False,False,False,True
85000,700,2,2,False,True,False,False,False,False,False,False,True
300000,1600,4,4,False,True,False,False,False,False,False,False,True
80000,600,2,1,True,False,False,False,False,False,False,False,True
13000,300,1,2,False,False,True,False,False,False,False,False,True
28000,550,1,2,False,False,True,False,False,False,False,False,True
89000,932,3,3,False,True,False,False,False,False,False,False,True
28000,450,1,2,False,False,True,False,False,False,False,False,True
13000,600,2,2,False,False,True,False,False,False,False,False,True
24000,424,1,2,False,False,True,False,False,False,False,False,True
38000,560,2,2,True,False,False,False,False,False,False,False,True
32000,450,1,2,False,False,True,False,False,False,False,False,True
350000,3000,4,5,False,True,False,False,False,False,False,False,True
40000,600,1,2,True,False,False,False,False,False,False,False,True
150000,1400,3,3,True,False,False,False,False,False,False,False,True
45000,630,2,2,False,False,True,False,False,False,False,False,True
170000,1400,3,3,False,False,True,False,False,False,False,False,True
30000,320,1,1,True,False,False,False,False,False,False,False,True
210000,1000,2,2,False,False,True,False,False,False,False,False,True
75000,1150,3,3,False,False,True,False,False,False,False,False,True
47000,751,2,2,False,True,False,False,False,False,False,False,True
14000,570,2,2,True,False,False,False,False,False,False,False,True
55000,696,2,2,False,True,False,False,False,False,False,False,True
120000,1600,4,4,False,False,True,False,False,False,False,False,True
300000,2500,3,3,False,True,False,False,False,False,False,False,True
70000,1150,3,3,False,False,True,False,False,False,False,False,True
150000,1500,3,4,False,True,False,False,False,False,False,False,True
62000,950,3,3,True,False,False,False,False,False,False,False,True
42000,750,2,2,False,False,True,False,False,False,False,False,True
130000,715,2,2,True,False,False,False,False,False,False,False,True
170000,1337,3,3,True,False,False,False,False,False,False,False,True
20000,737,3,3,False,True,False,False,False,False,False,False,True
41000,750,2,2,False,False,True,False,False,False,False,False,True
65000,760,2,2,False,True,False,False,False,False,False,False,True
50000,750,2,2,False,True,False,False,False,False,False,False,True
85000,650,2,2,False,True,False,False,False,False,False,False,True
50000,1000,2,2,False,True,False,False,False,False,False,False,True
30000,570,1,1,False,False,True,False,False,False,False,False,True
120000,900,2,2,False,True,False,False,False,False,False,False,True
60000,760,2,2,False,False,True,False,False,False,False,False,True
110000,1500,3,4,False,False,True,False,False,False,False,False,True
84500,1150,3,3,False,False,True,False,False,False,False,False,True
80000,1100,3,3,False,True,False,False,False,False,False,False,True
50000,1000,3,3,True,False,False,False,False,False,False,False,True
40000,720,2,2,False,False,True,False,False,False,False,False,True
34000,365,1,1,True,False,False,False,False,False,False,False,True
220000,2000,4,4,True,False,False,False,False,False,False,False,True
25000,400,1,1,False,False,True,False,False,False,False,False,True
150000,1330,3,4,False,True,False,False,False,False,False,False,True
85000,850,3,3,False,True,False,False,False,False,False,False,True
180000,2000,4,5,True,False,False,False,False,False,False,False,True
40000,700,2,2,False,True,False,False,False,False,False,False,True
50000,900,2,2,False,True,False,False,False,False,False,False,True
38000,650,2,2,True,False,False,False,False,False,False,False,True
310000,2600,4,4,False,False,True,False,False,False,False,False,True
50000,680,2,2,False,False,True,False,False,False,False,False,True
65000,950,3,3,False,True,False,False,False,False,False,False,True
210000,1783,4,3,False,True,False,False,False,False,False,False,True
150000,1330,3,3,False,False,True,False,False,False,False,False,True
32000,565,1,2,False,False,True,False,False,False,False,False,True
26000,450,1,1,False,False,True,False,False,False,False,False,True
60000,710,2,2,False,True,False,False,False,False,False,False,True
190000,1514,3,4,False,True,False,False,False,False,False,False,True
100000,1080,3,3,False,False,True,False,False,False,False,False,True
35000,700,2,2,False,False,True,False,False,False,False,False,True
68000,890,3,2,False,False,True,False,False,False,False,False,True
150000,1250,3,3,False,True,False,False,False,False,False,False,True
18000,300,1,1,False,True,False,False,False,False,False,False,True
55000,720,2,2,False,False,True,False,False,False,False,False,True
65000,825,3,3,True,False,False,False,False,False,False,False,True
80000,500,2,2,True,False,False,False,False,False,False,False,True
53000,750,2,2,False,True,False,False,False,False,False,False,True
80000,750,2,2,False,True,False,False,False,False,False,False,True
18000,360,1,1,True,False,False,False,False,False,False,False,True
250000,1545,4,5,False,True,False,False,False,False,False,False,True
17500,400,1,1,False,False,True,False,False,False,False,False,True
43000,750,3,2,False,False,True,False,False,False,False,False,True
13500,432,1,2,False,False,True,False,False,False,False,False,True
18000,780,2,2,False,False,True,False,False,False,False,False,True
75000,695,2,1,False,True,False,False,False,False,False,False,True
18000,375,1,1,False,False,True,False,False,False,False,False,True
160000,1095,3,3,False,True,False,False,False,False,False,False,True
32000,475,1,2,False,True,False,False,False,False,False,False,True
55000,790,2,2,False,False,True,False,False,False,False,False,True
47000,661,2,2,False,True,False,False,False,False,False,False,True
35000,700,2,2,False,True,False,False,False,False,False,False,True
15000,420,1,1,False,True,False,False,False,False,False,False,True
50000,750,2,2,False,False,True,False,False,False,False,False,True
25500,950,2,3,False,True,False,False,False,False,False,False,True
350000,1880,5,5,True,False,False,False,False,False,False,False,True
55000,1350,3,3,True,False,False,False,False,False,False,False,True
25000,330,1,1,False,True,False,False,False,False,False,False,True
50000,750,2,2,False,False,True,False,False,False,False,False,True
65000,925,2,3,True,False,False,False,False,False,False,False,True
50000,1150,3,3,False,True,False,False,False,False,False,False,True
65000,1105,3,3,False,False,True,False,False,False,False,False,True
160000,1050,3,3,True,False,False,False,False,False,False,False,True
25000,410,1,1,False,True,False,False,False,False,False,False,True
32000,460,1,2,False,False,True,False,False,False,False,False,True
21000,600,1,1,False,True,False,False,False,False,False,False,True
20000,570,1,2,True,False,False,False,False,False,False,False,True
55000,720,2,2,True,False,False,False,False,False,False,False,True
32000,500,1,2,False,True,False,False,False,False,False,False,True
150000,1460,4,4,False,True,False,False,False,False,False,False,True
